Vetor original Vet:
Elememto Vet[4053]= 35698
Elememto Vet[4054]= 39974
Elememto Vet[4055]= 1799
Elememto Vet[4056]= 27572
Elememto Vet[4057]= 31437
Elememto Vet[4058]= 7806
Elememto Vet[4059]= 35937
Elememto Vet[4060]= 23283
Elememto Vet[4061]= 18395
Elememto Vet[4062]= 38529
Elememto Vet[4063]= 17448
Elememto Vet[4064]= 2653
Elememto Vet[4065]= 20394
Elememto Vet[4066]= 23169
Elememto Vet[4067]= 24448
Elememto Vet[4068]= 27168
Elememto Vet[4069]= 13278
Elememto Vet[4070]= 21067
Elememto Vet[4071]= 29269
Elememto Vet[4072]= 35330
Elememto Vet[4073]= 25898
Elememto Vet[4074]= 44723
Elememto Vet[4075]= 13446
Elememto Vet[4076]= 12391
Elememto Vet[4077]= 34366
Elememto Vet[4078]= 24582
Elememto Vet[4079]= 8716
Elememto Vet[4080]= 20803
Elememto Vet[4081]= 34524
Elememto Vet[4082]= 31155
Elememto Vet[4083]= 35178
Elememto Vet[4084]= 41431
Elememto Vet[4085]= 38741
Elememto Vet[4086]= 23165
Elememto Vet[4087]= 36347
Elememto Vet[4088]= 23789
Elememto Vet[4089]= 26910
Elememto Vet[4090]= 25859
Elememto Vet[4091]= 18159
Elememto Vet[4092]= 35138
Elememto Vet[4093]= 25155
Elememto Vet[4094]= 43841
Elememto Vet[4095]= 31487
Elememto Vet[4096]= 11580
Elememto Vet[4097]= 31709
Elememto Vet[4098]= 17658
Elememto Vet[4099]= 20481
Elememto Vet[4100]= 33727
Elememto Vet[4101]= 20741
Elememto Vet[4102]= 39437
Elememto Vet[4103]= 42344
Elememto Vet[4104]= 37378
Elememto Vet[4105]= 24183
Elememto Vet[4106]= 1561
Elememto Vet[4107]= 25019
Elememto Vet[4108]= 36642
Elememto Vet[4109]= 12380
Elememto Vet[4110]= 44239
Elememto Vet[4111]= 20581
Elememto Vet[4112]= 23339
Elememto Vet[4113]= 28458
Elememto Vet[4114]= 36096
Elememto Vet[4115]= 32945
Elememto Vet[4116]= 34168
Elememto Vet[4117]= 43857
Elememto Vet[4118]= 38120
Elememto Vet[4119]= 42496
Elememto Vet[4120]= 26676
Elememto Vet[4121]= 31654
Elememto Vet[4122]= 35116
Elememto Vet[4123]= 17662
Elememto Vet[4124]= 19868
Elememto Vet[4125]= 22950
Elememto Vet[4126]= 31557
Elememto Vet[4127]= 42089
Elememto Vet[4128]= 39948
Elememto Vet[4129]= 36135
Elememto Vet[4130]= 21753
Elememto Vet[4131]= 35553
Elememto Vet[4132]= 30703
Elememto Vet[4133]= 15191
Elememto Vet[4134]= 12531
Elememto Vet[4135]= 16703
Elememto Vet[4136]= 27776
Elememto Vet[4137]= 39181
Elememto Vet[4138]= 42551
Elememto Vet[4139]= 16085
Elememto Vet[4140]= 7757
Elememto Vet[4141]= 11395
Elememto Vet[4142]= 16016
Elememto Vet[4143]= 10349
Elememto Vet[4144]= 22048
Elememto Vet[4145]= 36931
Elememto Vet[4146]= 40338
Elememto Vet[4147]= 8715
Elememto Vet[4148]= 17429
Elememto Vet[4149]= 29912
Elememto Vet[4150]= 22571
Elememto Vet[4151]= 19093
Elememto Vet[4152]= 39704
Elememto Vet[4153]= 36824
Elememto Vet[4154]= 14971
Elememto Vet[4155]= 14511
Elememto Vet[4156]= 31094
Elememto Vet[4157]= 30754
Elememto Vet[4158]= 27823
Elememto Vet[4159]= 39908
Elememto Vet[4160]= 33031
Elememto Vet[4161]= 33868
Elememto Vet[4162]= 39421
Elememto Vet[4163]= 24307
Elememto Vet[4164]= 44588
Elememto Vet[4165]= 5713
Elememto Vet[4166]= 22141
Elememto Vet[4167]= 29717
Elememto Vet[4168]= 28075
Elememto Vet[4169]= 26730
Elememto Vet[4170]= 13463
Elememto Vet[4171]= 29694
Elememto Vet[4172]= 25108
Elememto Vet[4173]= 32308
Elememto Vet[4174]= 10116
Elememto Vet[4175]= 19529
Elememto Vet[4176]= 14754
Elememto Vet[4177]= 38660
Elememto Vet[4178]= 15929
Elememto Vet[4179]= 28422
Elememto Vet[4180]= 34096
Elememto Vet[4181]= 36215
Elememto Vet[4182]= 5760
Elememto Vet[4183]= 16686
Elememto Vet[4184]= 36970
Elememto Vet[4185]= 30180
Elememto Vet[4186]= 43119
Elememto Vet[4187]= 35378
Elememto Vet[4188]= 19036
Elememto Vet[4189]= 33081
Elememto Vet[4190]= 39854
Elememto Vet[4191]= 13904
Elememto Vet[4192]= 8433
Elememto Vet[4193]= 18313
Elememto Vet[4194]= 24630
Elememto Vet[4195]= 37988
Elememto Vet[4196]= 17412
Elememto Vet[4197]= 34166
Elememto Vet[4198]= 37920
Elememto Vet[4199]= 34478
Elememto Vet[4200]= 28756
Elememto Vet[4201]= 27139
Elememto Vet[4202]= 27310
Elememto Vet[4203]= 27834
Elememto Vet[4204]= 41465
Elememto Vet[4205]= 43247
Elememto Vet[4206]= 20767
Elememto Vet[4207]= 37925
Elememto Vet[4208]= 14817
Elememto Vet[4209]= 14062
Elememto Vet[4210]= 29829
Elememto Vet[4211]= 30322
Elememto Vet[4212]= 28745
Elememto Vet[4213]= 22703
Elememto Vet[4214]= 23725
Elememto Vet[4215]= 15191
Elememto Vet[4216]= 8105
Elememto Vet[4217]= 33946
Elememto Vet[4218]= 33417
Elememto Vet[4219]= 25863
Elememto Vet[4220]= 18384
Elememto Vet[4221]= 28278
Elememto Vet[4222]= 11029
Elememto Vet[4223]= 20269
Elememto Vet[4224]= 26967
Elememto Vet[4225]= 37969
Elememto Vet[4226]= 15813
Elememto Vet[4227]= 15705
Elememto Vet[4228]= 11836
Elememto Vet[4229]= 44099
Elememto Vet[4230]= 39958
Elememto Vet[4231]= 27288
Elememto Vet[4232]= 34137
Elememto Vet[4233]= 10086
Elememto Vet[4234]= 14331
Elememto Vet[4235]= 22489
Elememto Vet[4236]= 26829
Elememto Vet[4237]= 45107
Elememto Vet[4238]= 38799
Elememto Vet[4239]= 7043
Elememto Vet[4240]= 21758
Elememto Vet[4241]= 28019
Elememto Vet[4242]= 7480
Elememto Vet[4243]= 33743
Elememto Vet[4244]= 28719
Elememto Vet[4245]= 16545
Elememto Vet[4246]= 7406
Elememto Vet[4247]= 13457
Elememto Vet[4248]= 23813
Elememto Vet[4249]= 18648
Elememto Vet[4250]= 30792
Elememto Vet[4251]= 29868
Elememto Vet[4252]= 32752
Elememto Vet[4253]= 19792
Elememto Vet[4254]= 45167
Elememto Vet[4255]= 35821
Elememto Vet[4256]= 37306
Elememto Vet[4257]= 6866
Elememto Vet[4258]= 32473
Elememto Vet[4259]= 25937
Elememto Vet[4260]= 35425
Elememto Vet[4261]= 44602
Elememto Vet[4262]= 15140
Elememto Vet[4263]= 7843
Elememto Vet[4264]= 34701
Elememto Vet[4265]= 29712
Elememto Vet[4266]= 34142
Elememto Vet[4267]= 39479
Elememto Vet[4268]= 30574
Elememto Vet[4269]= 21552
Elememto Vet[4270]= 23974
Elememto Vet[4271]= 16693
Elememto Vet[4272]= 33402
Elememto Vet[4273]= 24784
Elememto Vet[4274]= 48607
Elememto Vet[4275]= 25246
Elememto Vet[4276]= 25202
Elememto Vet[4277]= 10446
Elememto Vet[4278]= 8373
Elememto Vet[4279]= 29262
Elememto Vet[4280]= 9887
Elememto Vet[4281]= 6512
Elememto Vet[4282]= 30172
Elememto Vet[4283]= 42997
Elememto Vet[4284]= 14063
Elememto Vet[4285]= 24899
Elememto Vet[4286]= 6272
Elememto Vet[4287]= 15052
Elememto Vet[4288]= 22588
Elememto Vet[4289]= 37341
Elememto Vet[4290]= 30277
Elememto Vet[4291]= 4392
Elememto Vet[4292]= 16371
Elememto Vet[4293]= 29227
Elememto Vet[4294]= 9092
Elememto Vet[4295]= 24144
Elememto Vet[4296]= 19229
Elememto Vet[4297]= 10789
Elememto Vet[4298]= 34214
Elememto Vet[4299]= 25255
Elememto Vet[4300]= 22699
Elememto Vet[4301]= 25176
Elememto Vet[4302]= 15425
Elememto Vet[4303]= 22213
Elememto Vet[4304]= 45874
Elememto Vet[4305]= 20936
Elememto Vet[4306]= 26956
Elememto Vet[4307]= 6926
Elememto Vet[4308]= 31700
Elememto Vet[4309]= 10947
Elememto Vet[4310]= 26498
Elememto Vet[4311]= 25291
Elememto Vet[4312]= 21496
Elememto Vet[4313]= 18065
Elememto Vet[4314]= 12646
Elememto Vet[4315]= 9150
Elememto Vet[4316]= 14237
Elememto Vet[4317]= 41949
Elememto Vet[4318]= 30935
Elememto Vet[4319]= 17551
Elememto Vet[4320]= 29788
Elememto Vet[4321]= 8960
Elememto Vet[4322]= 27027
Elememto Vet[4323]= 19553
Elememto Vet[4324]= 32867
Elememto Vet[4325]= 38134
Elememto Vet[4326]= 24236
Elememto Vet[4327]= 8654
Elememto Vet[4328]= 12669
Elememto Vet[4329]= 40228
Elememto Vet[4330]= 25858
Elememto Vet[4331]= 22872
Elememto Vet[4332]= 37045
Elememto Vet[4333]= 5176
Elememto Vet[4334]= 5681
Elememto Vet[4335]= 34041
Elememto Vet[4336]= 41465
Elememto Vet[4337]= 26264
Elememto Vet[4338]= 43950
Elememto Vet[4339]= 32576
Elememto Vet[4340]= 22161
Elememto Vet[4341]= 46915
Elememto Vet[4342]= 9955
Elememto Vet[4343]= 36555
Elememto Vet[4344]= 46573
Elememto Vet[4345]= 27228
Elememto Vet[4346]= 38678
Elememto Vet[4347]= 37767
Elememto Vet[4348]= 16262
Elememto Vet[4349]= 26084
Elememto Vet[4350]= 12530
Elememto Vet[4351]= 15043
Elememto Vet[4352]= 5880
Elememto Vet[4353]= 20222
Elememto Vet[4354]= 30090
Elememto Vet[4355]= 10523
Elememto Vet[4356]= 26945
Elememto Vet[4357]= 32106
Elememto Vet[4358]= 26824
Elememto Vet[4359]= 28303
Elememto Vet[4360]= 34873
Elememto Vet[4361]= 22171
Elememto Vet[4362]= 23781
Elememto Vet[4363]= 13244
Elememto Vet[4364]= 12543
Elememto Vet[4365]= 27985
Elememto Vet[4366]= 2808
Elememto Vet[4367]= 7517
Elememto Vet[4368]= 33531
Elememto Vet[4369]= 7345
Elememto Vet[4370]= 40566
Elememto Vet[4371]= 38756
Elememto Vet[4372]= 42863
Elememto Vet[4373]= 26587
Elememto Vet[4374]= 27548
Elememto Vet[4375]= 10204
Elememto Vet[4376]= 41983
Elememto Vet[4377]= 38993
Elememto Vet[4378]= 39356
Elememto Vet[4379]= 10611
Elememto Vet[4380]= 25454
Elememto Vet[4381]= 41186
Elememto Vet[4382]= 27204
Elememto Vet[4383]= 30951
Elememto Vet[4384]= 15074
Elememto Vet[4385]= 31764
Elememto Vet[4386]= 24500
Elememto Vet[4387]= 45785
Elememto Vet[4388]= 25098
Elememto Vet[4389]= 35765
Elememto Vet[4390]= 17580
Elememto Vet[4391]= 46625
Elememto Vet[4392]= 26321
Elememto Vet[4393]= 29692
Elememto Vet[4394]= 20364
Elememto Vet[4395]= 37729
Elememto Vet[4396]= 14101
Elememto Vet[4397]= 30660
Elememto Vet[4398]= 14867
Elememto Vet[4399]= 15218
Elememto Vet[4400]= 21596
Elememto Vet[4401]= 25669
Elememto Vet[4402]= 33763
Elememto Vet[4403]= 29258
Elememto Vet[4404]= 34983
Elememto Vet[4405]= 25437
Elememto Vet[4406]= 10216
Elememto Vet[4407]= 10621
Elememto Vet[4408]= 31823
Elememto Vet[4409]= 6655
Elememto Vet[4410]= 25144
Elememto Vet[4411]= 37122
Elememto Vet[4412]= 7570
Elememto Vet[4413]= 23467
Elememto Vet[4414]= 14938
Elememto Vet[4415]= 9326
Elememto Vet[4416]= 6042
Elememto Vet[4417]= 26548
Elememto Vet[4418]= 14228
Elememto Vet[4419]= 28279
Elememto Vet[4420]= 39988
Elememto Vet[4421]= 11598
Elememto Vet[4422]= 26595
Elememto Vet[4423]= 13315
Elememto Vet[4424]= 27496
Elememto Vet[4425]= 34167
Elememto Vet[4426]= 30314
Elememto Vet[4427]= 42775
Elememto Vet[4428]= 27255
Elememto Vet[4429]= 29633
Elememto Vet[4430]= 32692
Elememto Vet[4431]= 17579
Elememto Vet[4432]= 19018
Elememto Vet[4433]= 28883
Elememto Vet[4434]= 47287
Elememto Vet[4435]= 37247
Elememto Vet[4436]= 12031
Elememto Vet[4437]= 18935
Elememto Vet[4438]= 9531
Elememto Vet[4439]= 38353
Elememto Vet[4440]= 38494
Elememto Vet[4441]= 36903
Elememto Vet[4442]= 25432
Elememto Vet[4443]= 43968
Elememto Vet[4444]= 16228
Elememto Vet[4445]= 22972
Elememto Vet[4446]= 32949
Elememto Vet[4447]= 20199
Elememto Vet[4448]= 41294
Elememto Vet[4449]= 16911
Elememto Vet[4450]= 37705
Elememto Vet[4451]= 26485
Elememto Vet[4452]= 13642
Elememto Vet[4453]= 15294
Elememto Vet[4454]= 23520
Elememto Vet[4455]= 28072
Elememto Vet[4456]= 11646
Elememto Vet[4457]= 41436
Elememto Vet[4458]= 16638
Elememto Vet[4459]= 23135
Elememto Vet[4460]= 6473
Elememto Vet[4461]= 25800
Elememto Vet[4462]= 17739
Elememto Vet[4463]= 18243
Elememto Vet[4464]= 23622
Elememto Vet[4465]= 14634
Elememto Vet[4466]= 17023
Elememto Vet[4467]= 35447
Elememto Vet[4468]= 30724
Elememto Vet[4469]= 34253
Elememto Vet[4470]= 25364
Elememto Vet[4471]= 26711
Elememto Vet[4472]= 17161
Elememto Vet[4473]= 33031
Elememto Vet[4474]= 19613
Elememto Vet[4475]= 28448
Elememto Vet[4476]= 20582
Elememto Vet[4477]= 24216
Elememto Vet[4478]= 26311
Elememto Vet[4479]= 21455
Elememto Vet[4480]= 38432
Elememto Vet[4481]= 16884
Elememto Vet[4482]= 33365
Elememto Vet[4483]= 12278
Elememto Vet[4484]= 38092
Elememto Vet[4485]= 23175
Elememto Vet[4486]= 7379
Elememto Vet[4487]= 37197
Elememto Vet[4488]= 31391
Elememto Vet[4489]= 21177
Elememto Vet[4490]= 38950
Elememto Vet[4491]= 6328
Elememto Vet[4492]= 18360
Elememto Vet[4493]= 4521
Elememto Vet[4494]= 7447
Elememto Vet[4495]= 10413
Elememto Vet[4496]= 33231
Elememto Vet[4497]= 27178
Elememto Vet[4498]= 13326
Elememto Vet[4499]= 25953
Elememto Vet[4500]= 2869
Elememto Vet[4501]= 14091
Elememto Vet[4502]= 23121
Elememto Vet[4503]= 21149
Elememto Vet[4504]= 7458
Elememto Vet[4505]= 18961
Elememto Vet[4506]= 19848
Elememto Vet[4507]= 17234
Elememto Vet[4508]= 36386
Elememto Vet[4509]= 11708
Elememto Vet[4510]= 16077
Elememto Vet[4511]= 22683
Elememto Vet[4512]= 44434
Elememto Vet[4513]= 21568
Elememto Vet[4514]= 19014
Elememto Vet[4515]= 36905
Elememto Vet[4516]= 27694
Elememto Vet[4517]= 30491
Elememto Vet[4518]= 11660
Elememto Vet[4519]= 9316
Elememto Vet[4520]= 46142
Elememto Vet[4521]= 13696
Elememto Vet[4522]= 27492
Elememto Vet[4523]= 19875
Elememto Vet[4524]= 15684
Elememto Vet[4525]= 13298
Elememto Vet[4526]= 28808
Elememto Vet[4527]= 16664
Elememto Vet[4528]= 30135
Elememto Vet[4529]= 14163
Elememto Vet[4530]= 23777
Elememto Vet[4531]= 12557
Elememto Vet[4532]= 23046
Elememto Vet[4533]= 33923
Elememto Vet[4534]= 35444
Elememto Vet[4535]= 6677
Elememto Vet[4536]= 31784
Elememto Vet[4537]= 15222
Elememto Vet[4538]= 38297
Elememto Vet[4539]= 21461
Elememto Vet[4540]= 36190
Elememto Vet[4541]= 35499
Elememto Vet[4542]= 12858
Elememto Vet[4543]= 28376
Elememto Vet[4544]= 21806
Elememto Vet[4545]= 12231
Elememto Vet[4546]= 17548
Elememto Vet[4547]= 37772
Elememto Vet[4548]= 22781
Elememto Vet[4549]= 27399
Elememto Vet[4550]= 33690
Elememto Vet[4551]= 25198
Elememto Vet[4552]= 29148
Elememto Vet[4553]= 40370
Elememto Vet[4554]= 29736
Elememto Vet[4555]= 41293
Elememto Vet[4556]= 16750
Elememto Vet[4557]= 6421
Elememto Vet[4558]= 24353
Elememto Vet[4559]= 44038
Elememto Vet[4560]= 25995
Elememto Vet[4561]= 40472
Elememto Vet[4562]= 18729
Elememto Vet[4563]= 28424
Elememto Vet[4564]= 32434
Elememto Vet[4565]= 34756
Elememto Vet[4566]= 15597
Elememto Vet[4567]= 14912
Elememto Vet[4568]= 29771
Elememto Vet[4569]= 26804
Elememto Vet[4570]= 21584
Elememto Vet[4571]= 36731
Elememto Vet[4572]= 18517
Elememto Vet[4573]= 14563
Elememto Vet[4574]= 23868
Elememto Vet[4575]= 29189
Elememto Vet[4576]= 36457
Elememto Vet[4577]= 33974
Elememto Vet[4578]= 15704
Elememto Vet[4579]= 17825
Elememto Vet[4580]= 34312
Elememto Vet[4581]= 7453
Elememto Vet[4582]= 43116
Elememto Vet[4583]= 32841
Elememto Vet[4584]= 17495
Elememto Vet[4585]= 38108
Elememto Vet[4586]= 38064
Elememto Vet[4587]= 34267
Elememto Vet[4588]= 24326
Elememto Vet[4589]= 17554
Elememto Vet[4590]= 33213
Elememto Vet[4591]= 18502
Elememto Vet[4592]= 4796
Elememto Vet[4593]= 34820
Elememto Vet[4594]= 37464
Elememto Vet[4595]= 13511
Elememto Vet[4596]= 27308
Elememto Vet[4597]= 28223
Elememto Vet[4598]= 10060
Elememto Vet[4599]= 10235
Elememto Vet[4600]= 25516
Elememto Vet[4601]= 25931
Elememto Vet[4602]= 47403
Elememto Vet[4603]= 6946
Elememto Vet[4604]= 21452
Elememto Vet[4605]= 31716
Elememto Vet[4606]= 8019
Elememto Vet[4607]= 34710
Elememto Vet[4608]= 37060
Elememto Vet[4609]= 19759
Elememto Vet[4610]= 34681
Elememto Vet[4611]= 30009
Elememto Vet[4612]= 23249
Elememto Vet[4613]= 28044
Elememto Vet[4614]= 23430
Elememto Vet[4615]= 31941
Elememto Vet[4616]= 17197
Elememto Vet[4617]= 14447
Elememto Vet[4618]= 18880
Elememto Vet[4619]= 26316
Elememto Vet[4620]= 22251
Elememto Vet[4621]= 28663
Elememto Vet[4622]= 30687
Elememto Vet[4623]= 26470
Elememto Vet[4624]= 12667
Elememto Vet[4625]= 27626
Elememto Vet[4626]= 31403
Elememto Vet[4627]= 19911
Elememto Vet[4628]= 17781
Elememto Vet[4629]= 39797
Elememto Vet[4630]= 35935
Elememto Vet[4631]= 41496
Elememto Vet[4632]= 24187
Elememto Vet[4633]= 34828
Elememto Vet[4634]= 29613
Elememto Vet[4635]= 26010
Elememto Vet[4636]= 27983
Elememto Vet[4637]= 21470
Elememto Vet[4638]= 22528
Elememto Vet[4639]= 16664
Elememto Vet[4640]= 18888
Elememto Vet[4641]= 14690
Elememto Vet[4642]= 43985
Elememto Vet[4643]= 10033
Elememto Vet[4644]= 31623
Elememto Vet[4645]= 34421
Elememto Vet[4646]= 21957
Elememto Vet[4647]= 20498
Elememto Vet[4648]= 35971
Elememto Vet[4649]= 23534
Elememto Vet[4650]= 14564
Elememto Vet[4651]= 26027
Elememto Vet[4652]= 28827
Elememto Vet[4653]= 26807
Elememto Vet[4654]= 43768
Elememto Vet[4655]= 12840
Elememto Vet[4656]= 14664
Elememto Vet[4657]= 14841
Elememto Vet[4658]= 24293
Elememto Vet[4659]= 15255
Elememto Vet[4660]= 27801
Elememto Vet[4661]= 27714
Elememto Vet[4662]= 43095
Elememto Vet[4663]= 24773
Elememto Vet[4664]= 32648
Elememto Vet[4665]= 6789
Elememto Vet[4666]= 13140
Elememto Vet[4667]= 39523
Elememto Vet[4668]= 40031
Elememto Vet[4669]= 20036
Elememto Vet[4670]= 10772
Elememto Vet[4671]= 31241
Elememto Vet[4672]= 32317
Elememto Vet[4673]= 32800
Elememto Vet[4674]= 32044
Elememto Vet[4675]= 26378
Elememto Vet[4676]= 22092
Elememto Vet[4677]= 18440
Elememto Vet[4678]= 6649
Elememto Vet[4679]= 32674
Elememto Vet[4680]= 14295
Elememto Vet[4681]= 19508
Elememto Vet[4682]= 5358
Elememto Vet[4683]= 14318
Elememto Vet[4684]= 15756
Elememto Vet[4685]= 28416
Elememto Vet[4686]= 28821
Elememto Vet[4687]= 31260
Elememto Vet[4688]= 8611
Elememto Vet[4689]= 11346
Elememto Vet[4690]= 33091
Elememto Vet[4691]= 22267
Elememto Vet[4692]= 20876
Elememto Vet[4693]= 17449
Elememto Vet[4694]= 33110
Elememto Vet[4695]= 43382
Elememto Vet[4696]= 6066
Elememto Vet[4697]= 31273
Elememto Vet[4698]= 10145
Elememto Vet[4699]= 25854
Elememto Vet[4700]= 12911
Elememto Vet[4701]= 41296
Elememto Vet[4702]= 28268
Elememto Vet[4703]= 38029
Elememto Vet[4704]= 39854
Elememto Vet[4705]= 36421
Elememto Vet[4706]= 18365
Elememto Vet[4707]= 35383
Elememto Vet[4708]= 3917
Elememto Vet[4709]= 39188
Elememto Vet[4710]= 42065
Elememto Vet[4711]= 32002
Elememto Vet[4712]= 22023
Elememto Vet[4713]= 8214
Elememto Vet[4714]= 19805
Elememto Vet[4715]= 18706
Elememto Vet[4716]= 15178
Elememto Vet[4717]= 18851
Elememto Vet[4718]= 26679
Elememto Vet[4719]= 23231
Elememto Vet[4720]= 9564
Elememto Vet[4721]= 13093
Elememto Vet[4722]= 31543
Elememto Vet[4723]= 24110
Elememto Vet[4724]= 22653
Elememto Vet[4725]= 20635
Elememto Vet[4726]= 38619
Elememto Vet[4727]= 27238
Elememto Vet[4728]= 32376
Elememto Vet[4729]= 30502
Elememto Vet[4730]= 15553
Elememto Vet[4731]= 28906
Elememto Vet[4732]= 10682
Elememto Vet[4733]= 7624
Elememto Vet[4734]= 18393
Elememto Vet[4735]= 10451
Elememto Vet[4736]= 22940
Elememto Vet[4737]= 6821
Elememto Vet[4738]= 41381
Elememto Vet[4739]= 21059
Elememto Vet[4740]= 20830
Elememto Vet[4741]= 21289
Elememto Vet[4742]= 32321
Elememto Vet[4743]= 18180
Elememto Vet[4744]= 32405
Elememto Vet[4745]= 11023
Elememto Vet[4746]= 36448
Elememto Vet[4747]= 32247
Elememto Vet[4748]= 12627
Elememto Vet[4749]= 30080
Elememto Vet[4750]= 31568
Elememto Vet[4751]= 30261
Elememto Vet[4752]= 29184
Elememto Vet[4753]= 497
Elememto Vet[4754]= 40003
Elememto Vet[4755]= 10741
Elememto Vet[4756]= 27708
Elememto Vet[4757]= 43813
Elememto Vet[4758]= 7796
Elememto Vet[4759]= 26889
Elememto Vet[4760]= 37373
Elememto Vet[4761]= 42236
Elememto Vet[4762]= 43224
Elememto Vet[4763]= 9816
Elememto Vet[4764]= 5892
Elememto Vet[4765]= 31208
Elememto Vet[4766]= 38365
Elememto Vet[4767]= 37466
Elememto Vet[4768]= 14712
Elememto Vet[4769]= 6334
Elememto Vet[4770]= 6754
Elememto Vet[4771]= 19120
Elememto Vet[4772]= 32090
Elememto Vet[4773]= 42762
Elememto Vet[4774]= 23044
Elememto Vet[4775]= 21974
Elememto Vet[4776]= 20384
Elememto Vet[4777]= 32081
Elememto Vet[4778]= 4459
Elememto Vet[4779]= 16925
Elememto Vet[4780]= 28107
Elememto Vet[4781]= 47461
Elememto Vet[4782]= 15389
Elememto Vet[4783]= 26623
Elememto Vet[4784]= 35924
Elememto Vet[4785]= 19511
Elememto Vet[4786]= 11587
Elememto Vet[4787]= 15324
Elememto Vet[4788]= 27223
Elememto Vet[4789]= 31385
Elememto Vet[4790]= 24979
Elememto Vet[4791]= 23949
Elememto Vet[4792]= 43455
Elememto Vet[4793]= 23166
Elememto Vet[4794]= 39782
Elememto Vet[4795]= 31416
Elememto Vet[4796]= 14299
Elememto Vet[4797]= 34420
Elememto Vet[4798]= 29860
Elememto Vet[4799]= 11426
Elememto Vet[4800]= 43218
Elememto Vet[4801]= 31760
Elememto Vet[4802]= 15060
Elememto Vet[4803]= 34209
Elememto Vet[4804]= 48660
Elememto Vet[4805]= 28226
Elememto Vet[4806]= 16654
Elememto Vet[4807]= 12012
Elememto Vet[4808]= 7512
Elememto Vet[4809]= 28926
Elememto Vet[4810]= 14522
Elememto Vet[4811]= 19191
Elememto Vet[4812]= 47154
Elememto Vet[4813]= 21892
Elememto Vet[4814]= 37904
Elememto Vet[4815]= 17656
Elememto Vet[4816]= 24211
Elememto Vet[4817]= 35015
Elememto Vet[4818]= 32183
Elememto Vet[4819]= 24419
Elememto Vet[4820]= 17472
Elememto Vet[4821]= 41591
Elememto Vet[4822]= 24505
Elememto Vet[4823]= 17267
Elememto Vet[4824]= 38560
Elememto Vet[4825]= 24886
Elememto Vet[4826]= 15688
Elememto Vet[4827]= 20377
Elememto Vet[4828]= 5054
Elememto Vet[4829]= 31142
Elememto Vet[4830]= 3491
Elememto Vet[4831]= 5757
Elememto Vet[4832]= 41593
Elememto Vet[4833]= 14365
Elememto Vet[4834]= 37499
Elememto Vet[4835]= 36499
Elememto Vet[4836]= 14267
Elememto Vet[4837]= 19540
Elememto Vet[4838]= 29407
Elememto Vet[4839]= 32898
Elememto Vet[4840]= 17041
Elememto Vet[4841]= 38468
Elememto Vet[4842]= 33040
Elememto Vet[4843]= 30399
Elememto Vet[4844]= 36372
Elememto Vet[4845]= 38733
Elememto Vet[4846]= 24409
Elememto Vet[4847]= 27635
Elememto Vet[4848]= 10801
Elememto Vet[4849]= 25728
Elememto Vet[4850]= 42770
Elememto Vet[4851]= 26285
